PK,SK,name,hiragana,level,english,vietnamese,lexical_category,accent_up,accent_down
WORD,4970,ボイコット,ボイコット,15,boycott,tẩy chay,noun,1,3
WORD,4971,ストライキ,ストライキ,15,strike,đình công,noun,1,3
WORD,4972,紙芝居,かみしばい,15,kamishibai (picture storytelling),kịch tranh giấy,noun,1,3
WORD,4973,絵本,えほん,13,picture book,truyện tranh thiếu nhi,noun,1,2
WORD,4974,童話,どうわ,15,fairy tale,truyện cổ tích,noun,1,
WORD,4975,アドリブ,アドリブ,15,ad-lib,ứng khẩu,noun,1,
WORD,4976,台本,だいほん,14,script,kịch bản,noun,1,
WORD,4977,台詞,せりふ,12,line (in a play),lời thoại,noun,1,
WORD,4978,公用語,こうようご,13,official language,ngôn ngữ chính thức,noun,1,
WORD,4979,贔屓,ひいき,15,favoritism,thiên vị,noun,,1
WORD,4980,団結,だんけつ,15,unity,đoàn kết,noun,1,
WORD,4981,一致,いっち,14,agreement,nhất trí,noun,1,
WORD,4982,付き添い,つきそい,14,attendance,người đi kèm,noun,1,
WORD,4983,共通語,きょうつうご,14,common language,ngôn ngữ chung,noun,1,
WORD,4984,躊躇,ちゅうちょ,15,hesitation,sự do dự,noun,,1
WORD,4985,躊躇います,ためらいます,14,to hesitate,do dự,verb5,1,5
WORD,4986,悲劇,ひげき,14,tragedy,bi kịch,noun,,1
WORD,4987,お灸,おきゅう,15,moxibustion,châm cứu bằng ngải cứu,noun,1,
WORD,4988,ツボ,ツボ,15,pressure point,huyệt đạo,noun,1,
WORD,4989,雑用,ざつよう,13,odd jobs,tạp vụ,noun,1,
WORD,4990,雑務,ざつむ,16,miscellaneous duties,công việc lặt vặt,noun,,1
WORD,4991,雑貨,ざっか,12,general goods,tạp hóa,noun,1,
WORD,4992,名物,めいぶつ,12,local specialty,đặc sản,noun,,1
WORD,4993,特産,とくさん,14,specialty product,sản vật đặc sản,noun,1,
WORD,4994,リレー,リレー,15,relay,chạy tiếp sức,noun,1,
WORD,4995,ギャップ,ギャップ,15,gap,khoảng cách,noun,1,
WORD,4996,掘ります,ほります,11,to dig,đào,verb5,1,3
WORD,4997,ほじります,ほじります,15,to pick (at),khều,verb5,1,4
WORD,4998,搔きます,かきます,10,to scratch,gãi,verb5,1,3
WORD,4999,有害,ゆうがい,11,harmful,có hại,noun,1,
WORD,5000,有毒,ゆうどく,14,toxic,độc hại,noun,1,
WORD,5001,不良,ふりょう,14,delinquent,hư hỏng,noun,1,
WORD,5002,ヤンキー,やんきー,16,delinquent (slang),dân anh chị,noun,,1
WORD,5003,作業着,さぎょうぎ,15,work clothes,quần áo lao động,noun,1,2
WORD,5004,遺跡,いせき,15,ruins,di tích,noun,1,
WORD,5005,カタツムリ,カタツムリ,15,snail,ốc sên,noun,1,3
WORD,5006,螺旋,らせん,15,spiral,đường xoắn ốc,noun,1,
WORD,5007,結界,けっかい,16,barrier,kết giới,noun,1,
WORD,5008,おたまじゃくし,おたまじゃくし,16,tadpole,nòng nọc,noun,1,4
WORD,5009,ヒトデ,ヒトデ,16,starfish,sao biển,noun,1,
WORD,5010,人手,ひとで,15,manpower,nhân lực,noun,1,
WORD,5011,打撃,だげき,15,blow/strike,đòn đánh,noun,1,
WORD,5012,金槌,かなづち,14,hammer,búa,noun,1,3
WORD,5013,手振り,てぶり,13,hand gesture,ra hiệu bằng tay,noun,,1
WORD,5014,ジェスチャー,ジェスチャー,15,gesture,cử chỉ,noun,,1
WORD,5015,素振り,すぶり,16,practice swing,đánh thử,noun,1,
WORD,5016,建前,たてまえ,16,outward stance,thể diện,noun,1,
WORD,5017,親戚,しんせき,7,relatives,họ hàng,noun,1,
WORD,5018,先祖,せんぞ,12,ancestor,tổ tiên,noun,,1
WORD,5019,子孫,しそん,14,descendant,hậu duệ,noun,,1
WORD,5020,主,あるじ,15,master,chủ nhân,noun,,1
WORD,5021,音声,おんせい,13,sound/voice,âm thanh,noun,,1
WORD,5022,いたずら,いたずら,13,mischief,trêu chọc,noun,1,
WORD,5023,茂み,しげみ,15,thicket,bụi rậm,noun,1,
WORD,5024,回想,かいそう,15,recollection,hồi tưởng,noun,1,
WORD,5025,詠唱,えいしょう,16,incantation,ngâm xướng,noun,1,
WORD,5026,中毒,ちゅうどく,14,poisoning/ addiction,ngộ độc / nghiện,noun,,1
WORD,5027,すけべな,すけべな,16,lewd,dâm đãng,na_adjective,1,2
WORD,5028,横領,おうりょう,16,embezzlement,tham ô,noun,1,
WORD,5029,賄賂,わいろ,14,bribe,hối lộ,noun,,1
WORD,5030,汚職,おしょく,15,corruption,tham nhũng,noun,1,
WORD,5031,少年院,しょうねんいん,16,juvenile detention,trại giáo dưỡng,noun,1,3
WORD,5032,共存,きょうぞん,15,coexistence,cùng tồn tại,noun,1,
WORD,5033,額縁,がくぶち,16,frame,khung tranh,noun,1,
WORD,5034,街灯,がいとう,14,streetlight,đèn đường,noun,1,
WORD,5035,盛んな,さかんな,13,prosperous,thịnh vượng,na_adjective,1,
WORD,5036,更生,こうせい,15,rehabilitation,cải tạo,noun,1,
WORD,5037,噴出,ふんしゅつ,16,eruption,phun trào,noun,1,
WORD,5038,粉,こな,10,powder,bột,noun,1,
WORD,5039,仲良し,なかよし,12,close friend,bạn thân,noun,1,2
WORD,5040,丁度良い,ちょうどよい,11,just right,vừa đủ,noun,1,4
WORD,5041,しゃがみます,しゃがみます,13,to squat,ngồi xổm,verb5,1,4
WORD,5042,歪みます,ゆがみます,14,to warp,méo mó,verb5,1,4
WORD,5043,ちょっかい,ちょっかい,14,meddling,quấy rối,noun,,1
WORD,5044,過保護,かほご,15,overprotective,bảo bọc quá mức,noun,1,2
WORD,5045,親権,しんけん,15,parental rights,quyền nuôi con,noun,1,
WORD,5046,扶養,ふよう,15,support,nuôi dưỡng,noun,1,
WORD,5047,給付,きゅうふ,15,benefit,trợ cấp,noun,1,
WORD,5048,しぶとい,しぶとい,14,tenacious,ngoan cường,noun,1,3
WORD,5049,ファッション,ファッション,13,fashion,thời trang,noun,,1
WORD,5050,這います,はいます,15,to crawl,bò,verb5,1,3
WORD,5051,寄ります,よります,13,to stop by,tạt qua,verb5,1,3
WORD,5052,砕きます,くだきます,13,to crush,nghiền,verb5,1,4
WORD,5053,裾,すそ,13,hem,vạt áo,noun,1,
WORD,5054,袖,そで,11,sleeve,tay áo,noun,1,
WORD,5055,襟,えり,11,collar,cổ áo,noun,1,
WORD,5056,突きます,つきます,13,to thrust,đâm,verb5,1,3
WORD,5057,尽きます,つきます,14,to be exhausted,hết,verb1up,1,3
WORD,5058,覆います,おおいます,14,to cover,che phủ,verb5,1,4
WORD,5059,中継,ちゅうけい,15,relay broadcast,truyền hình trực tiếp,noun,1,
WORD,5060,上映,じょうえい,15,screening,chiếu phim,noun,1,
WORD,5061,突風,とっぷう,15,gust of wind,gió giật,noun,1,
WORD,5062,仮想,かそう,15,virtual,ảo,noun,1,
WORD,5063,鑑賞,かんしょう,14,appreciation,thưởng thức,noun,1,
WORD,5064,農具,のうぐ,15,farming tools,nông cụ,noun,,1
WORD,5065,純白,じゅんぱく,15,pure white,trắng tinh khiết,noun,1,
WORD,5066,指名,しめい,13,nomination,chỉ định,noun,1,
WORD,5067,使命,しめい,14,mission,sứ mệnh,noun,,1
WORD,5068,氏名,しめい,7,full name,họ và tên,noun,,1
WORD,5069,尋問,じんもん,15,interrogation,thẩm vấn,noun,1,
WORD,5070,戸籍,こせき,12,family register,hộ tịch,noun,1,
WORD,5071,日記,にっき,11,diary,nhật ký,noun,1,
WORD,5072,支配,しはい,14,control,chi phối,noun,,1
WORD,5073,欲望,よくぼう,9,desire,ham muốn,noun,1,
WORD,5074,私,わたし,1,I,tôi,noun,1,
WORD,5075,あなた,あなた,2,you,bạn,noun,1,2
WORD,5076,君,きみ,6,you (casual),cậu,noun,1,
WORD,5077,僕,ぼく,5,I (male),tôi (nam),noun,,1
WORD,5078,俺,おれ,8,I (informal male),tao / tôi (nam),noun,1,
WORD,5079,彼女,かのじょ,3,she,cô ấy,noun,,1
WORD,5080,彼,かれ,3,he,anh ấy,noun,,1
WORD,5081,おまえ,おまえ,8,you (informal),mày,noun,1,
WORD,5082,惜しい,おしい,12,regrettable,đáng tiếc,i_adjective,1,2
WORD,5083,あいつ,あいつ,10,that guy,tên đó,noun,1,
WORD,5084,奴,やつ,15,guy,kẻ đó,noun,,1
WORD,5085,あっち,あっち,8,over there,đằng kia,noun,1,
WORD,5086,そっち,そっち,5,that way,phía đó,noun,1,
WORD,5087,ここ,ここ,2,here,ở đây,noun,1,
WORD,5088,そこ,そこ,4,there,ở đó,noun,1,
WORD,5089,あそこ,あそこ,6,over there,đằng kia,noun,1,
WORD,5090,豪華な,ごうかな,12,luxurious,xa hoa,na_adjective,,1
WORD,5091,粗末な,そまつな,13,shabby,tồi tàn,na_adjective,,1
WORD,5092,豪勢な,ごうせいな,16,magnificent,tráng lệ,na_adjective,,1
WORD,5093,些細な,ささいな,12,trivial,nhỏ nhặt,na_adjective,,1
WORD,5094,横柄な,おうへいな,14,arrogant,kiêu ngạo,na_adjective,1,
WORD,5095,無礼な,ぶれいな,14,rude,vô lễ,na_adjective,,1
WORD,5096,団体,だんたい,10,group,đoàn thể,noun,1,
WORD,5097,お買い得な,おかいどくな,6,bargain,mua hời,na_adjective,1,
WORD,5098,日本人,にほんじん,3,Japanese,người Nhật,noun,1,4
WORD,5099,中国人,ちゅうごくじん,5,Chinese,người Trung Quốc,noun,1,4
WORD,5100,アメリカ人,アメリカじん,5,American,người Mỹ,noun,1,4
WORD,5101,台湾人,たいわんじん,10,Taiwanese,người Đài Loan,noun,1,3
WORD,5102,インド人,インドじん,12,Indian,người Ấn Độ,noun,1,3
WORD,5103,パキスタン,パキスタン,15,Pakistan,người Pakistan,noun,1,2
WORD,5104,ブラジル,ブラジル,13,Brazil,người Brazil,noun,1,
WORD,5105,覚悟,かくご,13,resolution,quyết tâm,noun,,1
WORD,5106,毎朝,まいあさ,3,every morning,mỗi sáng,noun,,1
WORD,5107,毎月,まいつき,4,every month,hàng tháng,noun,1,
WORD,5108,毎年,まいとし,2,every year,hàng năm,noun,1,
WORD,5109,待ち合わせ,まちあわせ,9,rendezvous,cuộc hẹn,noun,1,
WORD,5110,住みやすい,すみや水,9,livable,dễ sống,i_adjective,1,4
WORD,5111,見やすい,みやすい,6,easy to see,dễ nhìn,i_adjective,1,3
WORD,5112,わかりやすい,わかりやすい,7,easy to understand,dễ hiểu,i_adjective,1,5
WORD,5113,興味深い,きょうみぶかい,9,interesting,thú vị,i_adjective,1,5
WORD,5114,月末,げつまつ,9,end of month,cuối tháng,noun,1,
WORD,5115,週末,しゅうまつ,5,weekend,cuối tuần,noun,1,
WORD,5116,約束,やくそく,5,promise,lời hứa,noun,1,
WORD,5117,失業,しつぎょう,13,unemployment,thất nghiệp,noun,1,
WORD,5118,失業率,しつぎょうりつ,14,unemployment rate,tỷ lệ thất nghiệp,noun,1,3
WORD,5119,関わります,かかわります,11,to be involved,liên quan,verb5,1,5
WORD,5120,改革,かいかく,13,reform,cải cách,noun,1,
WORD,5121,優秀な,ゆうしゅうな,9,excellent,ưu tú,na_adjective,1,
WORD,5122,見方,みかた,7,viewpoint,cách nhìn,noun,1,2
WORD,5123,働き方,はたらきかた,10,way of working,cách làm việc,noun,1,5
WORD,5124,所在,しょざい,13,whereabouts,địa chỉ,noun,1,
WORD,5125,否めない,いなめない,13,undeniable,không thể phủ nhận,noun,1,3
WORD,5126,制度,せいど,11,system,chế độ,noun,1,4
WORD,5127,社会保障,しゃかいほしょう,14,social security,an sinh xã hội,noun,1,
WORD,5128,向上,こうじょう,12,improvement,cải thiện,noun,1,
WORD,5129,振興,しんこう,15,promotion,thúc đẩy,noun,1,
WORD,5130,観光業,かんこうぎょう,13,tourism industry,ngành du lịch,noun,1,3
WORD,5131,金融業,きんゆうぎょう,14,finance industry,ngành tài chính,noun,1,3
WORD,5132,サービス業,サービスぎょう,13,service industry,ngành dịch vụ,noun,1,4
WORD,5133,接客業,せっきゃくぎょう,14,customer service industry,ngành dịch vụ khách hàng,noun,1,4
WORD,5134,飲食業,いんしょくぎょう,13,food and beverage industry,ngành ăn uống,noun,1,4
WORD,5135,アパレル,アパレル,15,apparel,ngành may mặc,noun,1,
WORD,5136,インテリア,インテリア,15,interior,nội thất,noun,1,3
WORD,5137,導入,どうにゅう,12,introduction,áp dụng,noun,1,
WORD,5138,手口,てぐち,12,modus operandi,thủ đoạn,noun,,1
WORD,5139,重要性,じゅうようせい,13,importance,tầm quan trọng,noun,1,
WORD,5140,国際化,こくさいか,12,internationalization,quốc tế hóa,noun,1,
WORD,5141,進展,しんてん,13,progress,tiến triển,noun,1,
WORD,5142,将来的な,しょうらいてきな,13,future-oriented,mang tính tương lai,na_adjective,1,
WORD,5143,医療,いりょう,12,medical care,y tế,noun,,1
WORD,5144,貢献,こうけん,12,contribution,đóng góp,noun,1,
WORD,5145,謙虚な,けんきょな,13,humble,kiêm tốn,na_adjective,,1
WORD,5146,功績,こうせき,13,achievement,công tích,noun,1,
WORD,5147,適切な,てきせつな,12,appropriate,thích hợp,na_adjective,1,
WORD,5148,到来,とうらい,14,advent,đến,noun,1,
WORD,5149,プライバシー,プライバシー,14,privacy,quyền riêng tư,noun,1,3
WORD,5150,礎,いしずえ,15,foundation,nền tảng,noun,1,
WORD,5151,元,もと,8,origin,nguồn gốc,noun,1,
WORD,5152,締結,ていけつ,15,conclusion,ký kết,noun,1,
WORD,5153,独創的な,どくそうてきな,13,original,độc đáo,na_adjective,1,
WORD,5154,実用性,じつようせい,14,practicality,tính thực dụng,noun,1,
WORD,5155,競争力,きょうそうりょく,14,competitiveness,năng lực cạnh tranh,noun,1,3
WORD,5156,強化,きょうか,13,strengthening,tăng cường,noun,,1
WORD,5157,人材,じんざい,11,human resources,nhân tài,noun,1,
WORD,5158,育成,いくせい,12,training,đào tạo,noun,1,
WORD,5159,従来,じゅうらい,11,traditional,trước nay,noun,,1
WORD,5160,産業,さんぎょう,12,industry,ngành công nghiệp,noun,1,
WORD,5161,構造,こうぞう,11,structure,cấu trúc,noun,1,
WORD,5162,慎重な,しんちょうな,9,cautious,thận trọng,na_adjective,1,
WORD,5163,欠けます,かけます,12,to lack,thiếu,verb1down,1,3
WORD,5164,決断力,けつだんりょく,15,decisiveness,khả năng quyết đoán,noun,1,3
WORD,5165,決断,けつだん,13,decision,quyết định,noun,1,
WORD,5166,温暖化,おんだんか,13,global warming,sự nóng lên toàn cầu,noun,1,
WORD,5167,不可欠な,ふかけつな,14,essential,không thể thiếu,na_adjective,1,2
WORD,5168,莫大な,ばくだいな,14,enormous,khổng lồ,na_adjective,1,
WORD,5169,膨大な,ぼうだいな,15,huge,khổng lồ,na_adjective,1,
WORD,5170,深刻化,しんこくか,15,aggravation,trở nên nghiêm trọng,noun,1,
WORD,5171,人口,じんこう,12,population,dân số,noun,1,
WORD,5172,定期的な,ていきてきな,11,regular,định kỳ,na_adjective,1,
WORD,5173,多忙な,たぼうな,11,very busy,bận rộn,na_adjective,1,
WORD,5174,斬新な,ざんしんな,14,innovative,mới mẻ,na_adjective,1,
WORD,5175,発達,はったつ,12,development,phát triển,noun,1,
WORD,5176,多様化,たようか,14,diversification,đa dạng hóa,noun,1,
WORD,5177,控えめな,ひかえめな,12,moderate,kiềm chế,na_adjective,1,
WORD,5178,控えます,ひかえます,12,to refrain,kiềm chế,verb1down,1,4
WORD,5179,両立します,りょうりつします,12,to balance,kết hợp,verb_sa,1,6
WORD,5180,図ります,はかります,14,to plan,lập kế hoạch,verb5,1,4
WORD,5181,追加,ついか,9,addition,bổ sung,noun,1,
WORD,5182,多様性,たようせい,14,diversity,đa dạng,noun,1,
WORD,5183,持続します,じぞくします,12,to sustain,duy trì,verb_sa,1,5
WORD,5184,全国,ぜんこく,8,nationwide,toàn quốc,noun,,1
WORD,5185,法,ほう,12,law,luật,noun,1,
WORD,5186,面,めん,10,aspect,khía cạnh,noun,,1
WORD,5187,反面,はんめん,13,on the other hand,mặt khác,noun,1,
WORD,5188,士気,しき,15,morale,tinh thần,noun,,1
WORD,5189,四季,しき,9,four seasons,bốn mùa,noun,,1
WORD,5190,見解,けんかい,13,opinion,quan điểm,noun,1,
WORD,5191,示唆,しさ,15,suggestion,gợi ý,noun,,1
WORD,5192,縮小,しゅくしょう,13,reduction,thu nhỏ,noun,1,
WORD,5193,予算,よさん,12,budget,ngân sách,noun,,1
WORD,5194,接近,せっきん,10,approach,tiếp cận,noun,1,
WORD,5195,余儀,よぎ,16,extra,ngoại lệ,noun,,1
WORD,5196,退避,たいひ,14,evacuation,lánh nạn,noun,,1
WORD,5197,対比,たいひ,13,contrast,so sánh,noun,1,
WORD,5198,備えます,そなえます,13,to prepare,chuẩn bị,verb1down,1,4
WORD,5199,堪能な,たんのうな,14,proficient,thành thạo,na_adjective,1,
WORD,5200,採用,さいよう,12,recruitment,tuyển dụng,noun,1,
WORD,5201,際,さい,13,occasion,dịp,noun,,1
WORD,5202,説明会,せつめいかい,13,briefing session,buổi thuyết minh,noun,1,3
WORD,5203,副作用,ふくさよう,14,side effect,tác dụng phụ,noun,1,3
WORD,5204,抜群,ばつぐん,13,outstanding,xuất chúng,noun,1,
WORD,5205,経営陣,けいえいじん,15,management team,ban lãnh đạo,noun,1,3
WORD,5206,解消,かいしょう,13,resolution,giải tỏa,noun,1,
WORD,5207,倒産,とうさん,14,bankruptcy,phá sản,noun,1,
WORD,5208,懸念,けねん,13,concern,quan ngại,noun,1,
WORD,5209,収穫,しゅうかく,13,harvest,thu hoạch,noun,1,
WORD,5210,激減,げきげん,15,sharp decrease,giảm mạnh,noun,1,
WORD,5211,淘汰,とうた,14,elimination,đào thải,noun,,1
WORD,5212,普及,ふきゅう,11,spread,phổ cập,noun,1,
WORD,5213,温暖な,おんだんな,12,warm,ấm áp,na_adjective,1,
WORD,5214,寒冷な,かんれいな,14,cold,lạnh giá,na_adjective,1,
WORD,5215,低迷,ていめい,14,slump,sa sút,noun,1,
WORD,5216,几帳面な,きちょうめんな,12,methodical,ngăn nắp,na_adjective,1,2
WORD,5217,長引きます,ながびきます,12,to prolong,kéo dài,verb5,1,5
WORD,5218,教訓,きょうくん,13,lesson,bài học,noun,1,
WORD,5219,体制,たいせい,13,system,cơ chế,noun,1,
WORD,5220,体裁,ていさい,15,appearance,diện mạo,noun,1,
WORD,5221,倫理的な,りんりてきな,14,ethical,đạo đức,na_adjective,1,
WORD,5222,私的な,してきな,12,private,riêng tư,na_adjective,1,
WORD,5223,向学心,こうがくしん,15,desire to learn,ý chí học tập,noun,1,3
WORD,5224,鑑みます,かんがみます,16,to consider,xem xét,verb1up,1,5
WORD,5225,プレッシャー,プレッシャー,14,pressure,áp lực,noun,1,2
WORD,5226,軍備,ぐんび,14,armaments,quân bị,noun,,1
WORD,5227,激化,げきか,15,intensification,gay gắt,noun,1,
WORD,5228,旺盛な,おうせいな,14,vigorous,mạnh mẽ,na_adjective,1,
WORD,5229,隆盛,りゅうせい,16,prosperity,hưng thịnh,noun,1,
WORD,5230,臨床,りんしょう,14,clinical,lâm sàng,noun,1,
WORD,5231,顕著な,顕著な,14,remarkable,đáng chú ý,na_adjective,,1
WORD,5232,実現,じつげん,12,realization,thực hiện,noun,1,
WORD,5233,生態系,せいたいけい,14,ecosystem,hệ sinh thái,noun,1,3
WORD,5234,療法,りょうほう,15,therapy,liệu pháp,noun,1,
WORD,5235,確立,かくりつ,13,establishment,xác lập,noun,1,
WORD,5236,伝統的な,でんとうてきな,13,traditional,truyền thống,na_adjective,1,
WORD,5237,要素,ようそ,12,element,yếu tố,noun,,1
WORD,5238,基調,きちょう,16,tone,chủ đạo,noun,1,
WORD,5239,野心,やしん,15,ambition,tham vọng,noun,,1
WORD,5240,即効性,そっこうせい,15,immediacy,tác dụng nhanh,noun,1,
WORD,5241,満足,まんぞく,11,satisfaction,hài lòng,noun,,1
WORD,5242,持続性,じぞくせい,14,sustainability,tính bền vững,noun,1,
WORD,5243,チームワーク,チームワーク,14,teamwork,làm việc nhóm,noun,1,4
WORD,5244,対策,たいさく,12,measure,biện pháp,noun,1,
WORD,5245,策,さく,15,plan,kế sách,noun,,1
WORD,5246,協調性,きょうちょうせい,14,cooperativeness,tính hợp tác,noun,1,
WORD,5247,新興,しんこう,15,emerging,mới nổi,noun,1,
WORD,5248,探究心,たんきゅうしん,14,inquisitiveness,tinh thần tìm tòi,noun,1,3
WORD,5249,没頭,ぼっとう,15,absorption,đắm chìm,noun,1,
WORD,5250,緩和,かんわ,13,alleviation,giảm nhẹ,noun,1,
WORD,5251,統合,とうごう,13,integration,hợp nhất,noun,1,
WORD,5252,伐採,ばっさい,14,logging,khai thác gỗ,noun,1,
WORD,5253,服用,ふくよう,13,dosage,uống thuốc,noun,1,
WORD,5254,間も無く,まもなく,13,soon,ngay sau đó,noun,1,2
WORD,5255,予防接種,よぼうせっしゅ,14,vaccination,tiêm chủng,noun,1,4
WORD,5256,感染症,かんせんしょう,13,infectious disease,bệnh truyền nhiễm,noun,1,
WORD,5257,巧妙な,こうみょうな,14,clever,khéo léo,na_adjective,1,
WORD,5258,蓄積,ちくせき,13,accumulation,tích lũy,noun,1,
WORD,5259,悪影響,あくえいきょう,14,bad influence,ảnh hưởng xấu,noun,1,3
WORD,5260,意欲,いよく,12,motivation,động lực,noun,,1
WORD,5261,実証,じっしょう,13,proof,chứng minh,noun,1,
WORD,5262,独創性,どくそうせい,15,originality,tính sáng tạo,noun,1,
WORD,5263,徴収,ちょうしゅう,14,collection,thu,noun,1,
WORD,5264,差,さ,11,difference,sự khác biệt,noun,,
WORD,5265,差異,さい,14,disparity,chênh lệch,noun,,1
WORD,5266,聴衆,ちょうしゅう,15,audience,khán giả,noun,1,
WORD,5267,勝敗,しょうはい,14,victory or defeat,thắng bại,noun,1,
WORD,5268,守備,しゅび,13,defense,phòng thủ,noun,,1
WORD,5269,楽曲,がっきょく,15,musical piece,ca khúc,noun,1,
WORD,5270,防衛,ぼうえい,13,defense,phòng vệ,noun,1,
WORD,5271,采配,さいはい,14,command,chỉ huy,noun,1,
WORD,5272,見た目,みため,11,appearance,ngoại hình,noun,1,
WORD,5273,劣勢,れっせい,14,inferiority,yếu thế,noun,1,
WORD,5274,優勢,ゆうせい,13,superiority,ưu thế,noun,1,
WORD,5275,台頭,たいとう,14,rise,trỗi dậy,noun,1,
WORD,5276,原文,げんぶん,15,original text,nguyên văn,noun,1,
WORD,5277,絶品,ぜっぴん,14,exquisite,tuyệt phẩm,noun,1,
WORD,5278,ニュアンス,ニュアンス,14,nuance,sắc thái,noun,1,
WORD,5279,事前に,じぜんに,11,in advance,trước,noun,1,
WORD,5280,調理,ちょうり,7,cooking,nấu ăn,noun,,1
WORD,5281,郷土,きょうど,15,local,hương thổ,noun,,1
WORD,5282,腕前,うでまえ,15,skill,tay nghề,noun,1,
WORD,5283,誠実な,せいじつな,12,sincere,thành thật,na_adjective,1,
WORD,5284,人柄,ひとがら,14,character,nhân cách,noun,1,
WORD,5285,志向,しこう,13,orientation,định hướng,noun,1,
WORD,5286,有機野菜,ゆうきやさい,15,organic vegetables,rau hữu cơ,noun,1,4
WORD,5287,惹かれます,ひかれます,14,to be attracted,bị thu hút,verb1down,1,4
WORD,5288,ひび,ひび,13,crack,vết nứt,noun,1,
WORD,5289,活性化,かっせいか,14,activation,hoạt hóa,noun,1,
WORD,5290,歴史的な,れきしてきな,13,historical,lịch sử,na_adjective,1,
WORD,5291,建造物,けんぞうぶつ,13,building,công trình,noun,1,3
WORD,5292,偲びます,しのびます,16,to remember,nhớ lại,verb5,1,4
WORD,5293,醍醐味,だいごみ,14,true charm,điều thú vị nhất,noun,1,
WORD,5294,予想外,よそうがい,14,unexpected,bất ngờ,noun,1,2
WORD,5295,野生,やせい,13,wild,hoang dã,noun,1,
WORD,5296,生息地,せいそくち,15,habitat,môi trường sống,noun,1,3
WORD,5297,負います,おいます,13,to bear,gánh vác,verb5,1,3
WORD,5298,化石,かせき,14,fossil,hóa thạch,noun,1,
WORD,5299,現代人,げんだいじん,15,modern people,người hiện đại,noun,1,3
WORD,5300,恩恵,おんけい,14,blessing,ân huệ,noun,1,
WORD,5301,備え,そなえ,14,preparation,chuẩn bị,noun,1,2
WORD,5302,前提,ぜんてい,14,premise,tiền đề,noun,1,
WORD,5303,見極めます,みきわめます,15,to ascertain,nhận định,verb1down,1,5
WORD,5304,動向,どうこう,13,trend,động hướng,noun,1,
WORD,5305,同行,どうこう,14,accompaniment,đồng hành,noun,1,
WORD,5306,収益,しゅうえき,13,profit,thu nhập,noun,,1
WORD,5307,悪化,あっか,13,deterioration,xấu đi,noun,1,
WORD,5308,削減,さくげん,12,reduction,cắt giảm,noun,1,
WORD,5309,ニーズ,ニーズ,12,needs,nhu cầu,noun,,1
WORD,5310,消費者,しょうひしゃ,12,consumer,người tiêu dùng,noun,1,3
WORD,5311,把握,はあく,12,grasp,nắm bắt,noun,1,
WORD,5312,先行き,さきゆき,15,outlook,triển vọng,noun,1,
WORD,5313,不透明な,ふとうめいな,14,unclear,không rõ ràng,na_adjective,1,2
WORD,5314,安全性,あんぜんせい,13,safety,tính an toàn,noun,1,
WORD,5315,知能,ちのう,12,intelligence,trí thông minh,noun,,1
WORD,5316,実用化,じつようか,13,practical use,ứng dụng thực tế,noun,1,
WORD,5317,データ,データ,11,data,dữ liệu,noun,,1
WORD,5318,不十分,ふじゅうぶん,12,insufficient,không đầy đủ,noun,1,2
WORD,5319,判決,はんけつ,14,judgment,phán quyết,noun,1,
WORD,5320,立地,りっち,14,location,vị trí,noun,1,
WORD,5321,違反,いはん,12,violation,vi phạm,noun,1,
WORD,5322,賠償,ばいしょう,15,compensation,bồi thường,noun,1,
WORD,5323,請求,せいきゅう,13,claim,yêu cầu,noun,1,
WORD,5324,改正,かいせい,14,revision,sửa đổi,noun,1,
WORD,5325,判例,はんれい,16,precedent,án lệ,noun,1,
WORD,5326,弁論,べんろん,15,argument,biện luận,noun,1,
WORD,5327,説得力,せっとくりょく,14,persuasiveness,sức thuyết phục,noun,1,4
WORD,5328,勝訴,しょうそ,14,victory in court,thắng kiện,noun,,1
WORD,5329,支持率,しじりつ,14,approval rating,tỉ lệ ủng hộ,noun,1,2
WORD,5330,耐震性,たいしんせい,15,seismic resistance,khả năng chống động đất,noun,1,
WORD,5331,改修,かいしゅう,14,renovation,sửa chữa,noun,1,
WORD,5332,ローン,ローン,15,loan,khoản vay,noun,,1
WORD,5333,金利,きんり,14,interest rate,lãi suất,noun,1,
WORD,5334,究明,きゅうめい,14,inquiry,điều tra,noun,1,
WORD,5335,頻発,ひんぱつ,15,frequent occurrence,xảy ra thường xuyên,noun,1,
WORD,5336,支障,ししょう,14,obstacle,trở ngại,noun,1,
WORD,5337,開通,かいつう,15,opening to traffic,khai thông,noun,1,
WORD,5338,格別な,かくべつな,15,exceptional,đặc biệt,na_adjective,1,
WORD,5339,詳細な,しょうさいな,12,detailed,chi tiết,na_adjective,1,
WORD,5340,公共,こうきょう,13,public,công cộng,noun,1,
WORD,5341,迂回,うかい,14,detour,đi vòng,noun,1,
WORD,5342,様子見,ようすみ,14,wait-and-see,chờ xem,noun,1,
WORD,5343,融資,ゆうし,14,loan,cho vay,noun,,1
WORD,5344,厳格な,げんかくな,14,strict,nghiêm khắc,na_adjective,1,
WORD,5345,農作物,のうさくもつ,13,crops,nông sản,noun,1,4
WORD,5346,拒否,きょひ,13,refusal,từ chối,noun,,1
WORD,5347,異議,いぎ,15,objection,phản đối,noun,,1
WORD,5348,輸入品,ゆにゅうひん,13,imported goods,hàng nhập khẩu,noun,1,
WORD,5349,輸出品,ゆしゅつひん,15,exported goods,hàng xuất khẩu,noun,1,
